restaurantName,address,city,postalCode,country,priceRange,cuisineType,description,facilitiesServices,creditCards,phoneNumber,website,region,lat,lon
Giglio,piazza del Giglio 2,Lucca,55100,Italy,€€€,"ClassicCuisine,Italian","Housed in a beautiful 18C palazzo, Giglio was founded in 1979 and is now run by three young men who took over just a few years ago. These three friends form a real team, who have come together to inject new life into the restaurant which stands on one of the many squares in Lucca’s charming historic centre. In fine weather, guests can enjoy the lively summer atmosphere outdoors, while those who prefer a quieter ambience can book a table in the more austere and elegant dining room indoors. Modern cuisine with a very Italian feel, combined with French techniques and the occasional use of international ingredients.","['Air conditioning', 'Terrace']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0583 494058,https://www.ristorantegiglio.com/,Tuscany,43.8442458,10.5015454
Hostaria del Teatro,via Ordanino 5b,Castiglione delle Stiviere,46043,Italy,€€€,"ModernCuisine,ItalianContemporary","This welcoming restaurant with an open-view kitchen serves cuisine influenced by the traditions of Mantova and the Veneto, alongside more creative dishes inspired by the chef’s imagination. The chef’s wife provides a friendly welcome front of house, plus there’s a delightful garden for alfresco dining in fine weather.","['Air conditioning', 'Terrace', 'Wheelchair access']","['Mastercard', 'Visa']",+39 0376 670813,https://www.hostariadelteatro.it/,Lombardy,45.3895595,10.488816
Il Sole di Ranco,piazza Venezia 5,Ranco,21020,Italy,€€€,Creative,"An elegant residence with gardens sloping down to the lake. The charming terrace, where meals are served in summer, offers superb views of the lake, while the cuisine combines the traditional and the modern, including imaginative flavours with a focus on locally sourced ingredients.","['Air conditioning', 'Car park', 'Garden or park', 'Great view', 'Interesting wine list', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 0331 976507,https://www.ilsolediranco.it/,Lombardy,45.7977287,8.5713644
La Fossa del Grano,via Minuziano 63,San Severo,71016,Italy,€€,"Apulian,TraditionalCuisine","A must for anyone looking for traditional home cooking and authentic cuisine from Puglia. Make sure you try the antipasti, and then move on to a first or main course.","['Air conditioning', 'Terrace']","['Mastercard', 'Visa']",+39 0882 241122,https://www.lafossadelgrano.com/,Apulia,41.6862049,15.3806446
La Rosina,via Marchetti 4,Marostica,36063,Italy,€€,"Venetian,ClassicCuisine","With over 100 years of history behind it, La Rosina is still looking good, thanks to renovation work carried out a few years ago which has given the restaurant a new look. Situated in an attractive location in the hills around Marostica, this excellent restaurant is a sound choice for good food in the province of Vicenza, serving modern regional and Italian dishes which are full of flavour. Enjoy beautiful views of the surrounding hills from the guestrooms.","['Air conditioning', 'Car park', 'Great view', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0424 470360,https://larosina.it/,Veneto,45.7473893,11.6559215
Laite,borgata Hoffe 10,Sappada,33012,Italy,€€€€,"RegionalCuisine,TraditionalCuisine","Occupying a typical mountain property in a quiet district, this restaurant features two magnificent Stube-style rooms (one dating from the 17C, the other the 18C) decorated with a profusion of wood. The three menus have names (in local dialect) that sum up chef Fabrizia Meroi’s culinary vision. “Verpai” (something that flows quickly) is the shortest menu; “Asou” (“Così” in Italian, or “like this”) features the restaurant’s historic dishes; and “Plissn” (fir needles) showcases traditional recipes based on seasonal ingredients and the whims of the chef, with the occasional exotic twist (for example, catfish served with mountain dashi and shitake). Regional recipes and seasonal local ingredients take pride of place, accompanied by wines chosen with enthusiasm by Elena, Fabrizia’s daughter, including an excellent selection by the glass. Careful attention to flavour is the focus here rather than overly complex dishes, so that guests can enjoy the delicious food and head home with wonderful memories of this fabulous gourmet experience.",['Interesting wine list'],"['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0435 469070,https://www.ristorantelaite.com/,Veneto,46.5660798,12.6838628
Le Calandre,"via Liguria 1, località Sarmeola",Rubano,35030,Italy,€€€€,"Creative,Contemporary","Situated away from the main road and the main shopping centre, the fabulous Le Calandre is run by the Alajmo family. The soft lighting (even during the day) perfectly complements the decor in the minimalist-style dining room designed by brothers Massimiliano and Raffaele (as is most of the tableware used in the restaurant). The cuisine is presented on three tasting menus (Classico, Max and Raf), with the option of reducing the number of courses and choosing dishes from different menus, almost à la carte style. With its combination of familiar flavours and imaginative twists, Max’s cuisine celebrates the restaurant’s signature dishes such as the “passi d’oro” 2.0 risotto and the famous cuttlefish cappuccino in black ink, as well as creative dishes inspired by the passing seasons. The restaurant also has its own delicatessen for anyone keen to purchase a gourmet souvenir.","['Air conditioning', 'Car park', 'Interesting wine list']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 049 630303,httpss://alajmo.it,Veneto,45.4264765,11.7867584
Locanda 4 Cuochi,via Alberto Mario 12,Verona,37121,Italy,€€,"ClassicCuisine,Italian","Situated behind the amphitheatre right in the historic centre, this attractive restaurant serves simple yet top-quality cuisine and is run by two former pupils of chef Giancarlo Perbellini. The menu features contemporary Italian cuisine, including dishes such as creamy risotto with saffron, prawns and lemon curd, and lamb kebabs with aromatic herbs, corn salad, mint yoghurt and black sesame seeds.","['Air conditioning', 'Terrace']","['Mastercard', 'Visa']",+39 045 803 0311,https://www.locanda4cuochi.it/,Veneto,45.4379175,10.9938661
Menzaghi,via San Giovanni 74,Fagnano Olona,21054,Italy,€€,ModernCuisine,"Once you’ve found the car park, make your way to this restaurant’s small, traditional dining room where you will be warmly welcomed by the owner (a real wine enthusiast) and well looked after by his friendly yet efficient staff. Generous cuisine with plenty of attention paid to local, seasonal ingredients and daily specials that come highly recommended.",['Air conditioning'],"['Amex', 'Maestrocard', 'Mastercard', 'Visa']",+39 0331 361702,https://www.ristorantemenzaghi.it/,Lombardy,45.6696277,8.8740644
Antica Trattoria da Miculan,piazza Libertà 16,Tricesimo,33019,Italy,€,RegionalCuisine,"A small bar busy with locals acts as a sort of “antechamber” to this typical trattoria with a summer terrace on Tricesimo’s main square. The restaurant, which boasts traditional regional features, such as the wood-burning stove known as a fogher, serves local specialities alongside a few fish dishes. In summer, there’s a tasting menu which focuses exclusively on fish.","['Air conditioning', 'Terrace']","['Dinersclub', 'Mastercard', 'Visa']",+39 0432 851504,https://www.trattoriamiculan.com/,Friuli-Venezia Giulia,46.1619806,13.2118085
Villetta Annessa,via Monte Oro 9,Riva del Garda,38066,Italy,€€€,"ClassicCuisine,Grills","A charming annexe to the Villa Miravalle hotel on the edge of Riva’s historic centre, this restaurant boasts a warm atmosphere and a pleasant outdoor space for summer dining. The regional, seasonal dishes served here are listed on a blackboard brought to your table, while the house speciality is undoubtedly the meat cooked over the sizzling grill – the first sight to greet you as you enter the dining room.","['Air conditioning', 'Car park', 'Garden or park', 'Terrace']","['Mastercard', 'Visa']",+39 0464 552335,https://www.hotelvillamiravalle.com/it/il-ristorante-villetta-annessa,Trentino-South Tyrol,45.8848422,10.8389963
Tre Noci,via Petrarca 16,Spirano,24050,Italy,€€,"Countrycooking,Grills","Situated in the centre of a village in the Bassa Bergamasca area, this long-established, family-run restaurant has a rustic decor softened by the owners’ female touch. The overall feel is that of an elegant trattoria, which provides a pleasant backdrop for delicious specialities from this lowland region, including meat cooked over the large grill in the dining room. There’s also a gazebo for alfresco dining in summer.","['Air conditioning', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 035 877158,https://www.ristorantetrenoci.it/,Lombardy,45.5822553,9.6709517
Al Palazzo,via Dei Mulini 23,Positano,84017,Italy,€€€,"MediterraneanCuisine,ClassicCuisine","Al Palazzo is the renowned restaurant at the Palazzo Murat hotel which is run by the Attanasio family. Dine alfresco in the restaurant’s beautiful botanical garden with its tiny vegetable patch, apart from on rare days of bad weather, when guests are served indoors in its small, elegant dining rooms. The Mediterranean cuisine includes meat and fish dishes alike, with slightly different menus at lunchtime (simpler options) and in the evening. Le Petit Murat bar is still open, offering an interesting selection of cocktails to supplement its excellent wine list.","['Garden or park', 'Interesting wine list', 'Terrace']","['Amex', 'Mastercard', 'Visa']",+39 089 875177,https://palazzomurat.it/it/dining/ristorante-al-palazzo-a-positano,Campania,40.6290039,14.4817214
Al Volt,via Fiume 73,Riva del Garda,38066,Italy,€€,"Countrycooking,ClassicCuisine","As you explore the narrow streets which lead from the commercial port to the centre, you’ll come across this restaurant comprising several inter - connected dining rooms with low ceilings and antique furniture. The menu focuses on regional cuisine, albeit with the occasional creative twist.","['Air conditioning', 'Terrace', 'Wheelchair access']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0464 552570,http://www.ristorantealvolt.com,Trentino-South Tyrol,45.8848422,10.8389963
Apollinare,via Sant'Agata 14,Spoleto,6049,Italy,€€,ItalianContemporary,"Surrounded by walls dating back to the 13C, this intimate and romantic setting is typical of old Spoleto. With their exposed beams and stonework, the elegant dining rooms are the perfect backdrop for superb, traditional Umbrian cuisine, to which the chef adds a few fish dishes.","['Air conditioning', 'Restaurant offering vegetarian menus', 'Terrace']","['Amex', 'Dinersclub', 'Mastercard', 'Visa']",+39 0743 223256,https://www.ristoranteapollinare.it/,Umbria,42.734375,12.7383654
